OrderID,ProductName,ProductCategory,CustomerName,CustomerCategory,Month,Zone,Units Sold,Per Unit Price,Sales Commission Paid
550,Truck Tyres LongHaul,Truck,ALPHA MOTORS PVT LTD,Big,March,South,76,290.73,1350.48
551,Truck Tyres LongHaul,Truck,ALPHA MOTORS PVT LTD ,Big,March,East,81,383.95,1926.23
552,Truck Tyres LongHaul,Truck,ALPHA MOTORS PVT LTD,Big,March,North,98,279.3,1904.27
553,Truck Tyres LongHaul,Truck, Bravo Auto Corp,Medium,March,North,13,314.59,275.77
554,Truck Tyres LongHaul,Truck,BRAVO AUTO CORP,Medium,March,East,52,394.66,1419.35
555,Truck Tyres LongHaul,Truck, bravo auto corp,Medium,March,West,34,208.75,438.53
556,Truck Tyres LongHaul,Truck, bravo auto corp,Medium,March,Central,72,283.34,1239.05
557,Truck Tyres LongHaul,Truck, Bravo Auto Corp ,Medium,March,Central,32,383.24,849.92
558,Truck Tyres LongHaul,Truck, Charlie Transport Ltd ,Big,March,West,71,259.56,1180.09
559,Truck Tyres LongHaul,Truck,CHARLIE TRANSPORT LTD,Big,March,Central,35,248.25,560.01
560,Truck Tyres LongHaul,Truck, charlie transport ltd ,Big,March,West,91,321.92,1837.88
561,Truck Tyres LongHaul,Truck, charlie transport ltd ,Big,March,East,57,312.73,1172.61
562,Truck Tyres LongHaul,Truck, CHARLIE TRANSPORT LTD,Big,March,East,55,253.54,852.19
563,Truck Tyres LongHaul,Truck,delta vehicles pvt ltd ,Big,March,South,41,355.11,1012.92
564,Truck Tyres LongHaul,Truck,DELTA VEHICLES PVT LTD,Big,March,East,61,265.82,1016.26
565,Truck Tyres LongHaul,Truck, ECHO MOTORS LTD ,Medium,March,North,46,204.41,624.62
566,Truck Tyres LongHaul,Truck, ECHO MOTORS LTD ,Medium,March,North,88,345.3,1882.49
567,Truck Tyres LongHaul,Truck, ECHO MOTORS LTD ,Medium,March,Central,94,354.09,2320.26
568,Truck Tyres LongHaul,Truck,echo motors ltd ,Medium,March,West,64,206.43,894.97
569,Truck Tyres LongHaul,Truck, ECHO MOTORS LTD,Medium,March,Central,85,232.54,1256.23
570,Truck Tyres LongHaul,Truck,FOXTROT AUTO LTD ,Small,March,Central,48,348.86,1096.71
571,Truck Tyres LongHaul,Truck, FOXTROT AUTO LTD ,Small,March,East,36,212.13,509.76
572,Truck Tyres LongHaul,Truck, foxtrot auto ltd,Small,March,East,22,341.53,506.71
573,Truck Tyres LongHaul,Truck, FOXTROT AUTO LTD ,Small,March,North,43,262.47,741.53
574,Truck Tyres LongHaul,Truck,golf motor company ,Small,March,South,96,331.64,2063.86
575,Truck Tyres LongHaul,Truck,GOLF MOTOR COMPANY,Small,March,Central,46,301.91,866.58
576,Truck Tyres LongHaul,Truck, Hotel Wheels Inc ,Medium,March,North,53,354.01,1151.62
577,Truck Tyres LongHaul,Truck, Hotel Wheels Inc ,Medium,March,South,35,207.85,458.28
578,Truck Tyres LongHaul,Truck, hotel wheels inc ,Medium,March,West,100,221.26,1375.47
579,Truck Tyres LongHaul,Truck,hotel wheels inc ,Medium,March,North,57,280.01,1016.06
580,Truck Tyres LongHaul,Truck,INDIA TYRES CO,Medium,March,Central,89,230.36,1251.09
581,Truck Tyres LongHaul,Truck,Juliet Automotive Pvt Ltd ,Small,March,East,38,229.81,550.35
582,Cycle Tyres Speedster,Cycle,ALPHA MOTORS PVT LTD ,Big,March,North,38,65.77,135.83
583,Cycle Tyres Speedster,Cycle, alpha motors pvt ltd ,Big,March,West,22,71.13,93.61
584,Cycle Tyres Speedster,Cycle,Alpha Motors Pvt Ltd ,Big,March,Central,81,50.21,219.93
585,Cycle Tyres Speedster,Cycle, alpha motors pvt ltd ,Big,March,East,74,82.06,321.54
586,Cycle Tyres Speedster,Cycle,ALPHA MOTORS PVT LTD ,Big,March,South,90,60.78,338.04
587,Cycle Tyres Speedster,Cycle, Bravo Auto Corp ,Medium,March,West,89,74.22,447.54
588,Cycle Tyres Speedster,Cycle, bravo auto corp,Medium,March,North,93,58.99,349.25
589,Cycle Tyres Speedster,Cycle, bravo auto corp,Medium,March,East,54,89.8,299.32
590,Cycle Tyres Speedster,Cycle,bravo auto corp ,Medium,March,East,91,82.68,456.96
591,Cycle Tyres Speedster,Cycle, CHARLIE TRANSPORT LTD,Big,March,East,66,97.88,343.92
592,Cycle Tyres Speedster,Cycle, Delta Vehicles Pvt Ltd ,Big,March,South,41,55.72,152.35
593,Cycle Tyres Speedster,Cycle,DELTA VEHICLES PVT LTD,Big,March,North,20,78.68,97.72
594,Cycle Tyres Speedster,Cycle, delta vehicles pvt ltd ,Big,March,South,32,64.01,114.85
595,Cycle Tyres Speedster,Cycle, Delta Vehicles Pvt Ltd ,Big,March,South,55,57.77,208.47
596,Cycle Tyres Speedster,Cycle, Delta Vehicles Pvt Ltd ,Big,March,North,41,78.7,206.27
597,Cycle Tyres Speedster,Cycle, Echo Motors Ltd ,Medium,March,South,68,52.19,185.24
598,Cycle Tyres Speedster,Cycle, ECHO MOTORS LTD,Medium,March,South,70,58.4,262.44
599,Cycle Tyres Speedster,Cycle, ECHO MOTORS LTD ,Medium,March,East,48,53.29,147.53
600,Cycle Tyres Speedster,Cycle, Foxtrot Auto Ltd,Small,March,South,17,70.98,65.96
601,Cycle Tyres Speedster,Cycle, foxtrot auto ltd ,Small,March,West,22,79.09,121.46
602,Cycle Tyres Speedster,Cycle, Foxtrot Auto Ltd,Small,March,North,22,65.66,96.4
603,Cycle Tyres Speedster,Cycle,FOXTROT AUTO LTD ,Small,March,West,60,75.82,288.51
604,Cycle Tyres Speedster,Cycle, FOXTROT AUTO LTD ,Small,March,East,41,94.79,219.25
605,Cycle Tyres Speedster,Cycle, GOLF MOTOR COMPANY,Small,March,West,55,99.15,310.18
606,Cycle Tyres Speedster,Cycle, GOLF MOTOR COMPANY ,Small,March,North,69,80.18,376.38
607,Cycle Tyres Speedster,Cycle,Hotel Wheels Inc,Medium,March,North,88,82.7,495.1
608,Cycle Tyres Speedster,Cycle, hotel wheels inc ,Medium,March,East,26,88.46,125.79
609,Cycle Tyres Speedster,Cycle, Hotel Wheels Inc ,Medium,March,West,15,55.92,48.32
610,Cycle Tyres Speedster,Cycle,INDIA TYRES CO ,Medium,March,East,69,82.99,388.47
611,Cycle Tyres Speedster,Cycle,India Tyres Co ,Medium,March,East,44,84.27,230.12
612,Cycle Tyres Speedster,Cycle,India Tyres Co,Medium,March,East,23,96.58,119.05
613,Cycle Tyres Speedster,Cycle,juliet automotive pvt ltd ,Small,March,West,58,53.37,200.95
614,Cycle Tyres Speedster,Cycle,JULIET AUTOMOTIVE PVT LTD,Small,March,South,24,92.58,145.71
615,Cycle Tyres Speedster,Cycle,Juliet Automotive Pvt Ltd,Small,March,West,26,54.95,96.34
616,Cycle Tyres Rider,Cycle, Alpha Motors Pvt Ltd,Big,March,Central,62,53.14,223.44
617,Cycle Tyres Rider,Cycle, Alpha Motors Pvt Ltd,Big,March,Central,29,61.07,104.72
618,Cycle Tyres Rider,Cycle,Alpha Motors Pvt Ltd,Big,March,North,85,63.37,312.84
619,Cycle Tyres Rider,Cycle,Alpha Motors Pvt Ltd ,Big,March,North,25,89.56,146.37
620,Cycle Tyres Rider,Cycle, alpha motors pvt ltd,Big,March,North,40,58.32,121.1
621,Cycle Tyres Rider,Cycle,BRAVO AUTO CORP,Medium,March,East,26,73.58,105.57
622,Cycle Tyres Rider,Cycle,Charlie Transport Ltd,Big,March,South,84,71.37,308.19
623,Cycle Tyres Rider,Cycle, CHARLIE TRANSPORT LTD,Big,March,North,31,54.22,107.5
624,Cycle Tyres Rider,Cycle,DELTA VEHICLES PVT LTD,Big,March,East,56,77.24,224.96
625,Cycle Tyres Rider,Cycle, delta vehicles pvt ltd,Big,March,East,69,59.74,263.85
626,Cycle Tyres Rider,Cycle,Echo Motors Ltd,Medium,March,West,42,90.58,233.18
627,Cycle Tyres Rider,Cycle,ECHO MOTORS LTD ,Medium,March,Central,81,64.77,366.29
628,Cycle Tyres Rider,Cycle,ECHO MOTORS LTD,Medium,March,North,21,76.67,101.38
629,Cycle Tyres Rider,Cycle,FOXTROT AUTO LTD,Small,March,North,70,97.1,404.74
630,Cycle Tyres Rider,Cycle,FOXTROT AUTO LTD ,Small,March,North,77,75.88,298.21
631,Cycle Tyres Rider,Cycle, Foxtrot Auto Ltd,Small,March,Central,48,89.24,264.8
632,Cycle Tyres Rider,Cycle, FOXTROT AUTO LTD,Small,March,East,94,81.7,385.4
633,Cycle Tyres Rider,Cycle,foxtrot auto ltd ,Small,March,Central,53,51.12,142.3
634,Cycle Tyres Rider,Cycle,GOLF MOTOR COMPANY ,Small,March,East,58,82.62,247.01
635,Cycle Tyres Rider,Cycle,golf motor company,Small,March,South,10,66.99,40.47
636,Cycle Tyres Rider,Cycle, Hotel Wheels Inc ,Medium,March,North,92,54.5,279.98
637,Cycle Tyres Rider,Cycle,hotel wheels inc ,Medium,March,Central,86,64.82,386.21
638,Cycle Tyres Rider,Cycle, hotel wheels inc ,Medium,March,Central,91,82.35,491.68
639,Cycle Tyres Rider,Cycle, india tyres co,Medium,March,Central,54,75.08,217.44
640,Cycle Tyres Rider,Cycle,JULIET AUTOMOTIVE PVT LTD ,Small,March,East,49,70.91,222.05
641,Two-wheeler Tyres Swift,Two-wheeler,Alpha Motors Pvt Ltd,Big,March,East,30,112.98,190.87
642,Two-wheeler Tyres Swift,Two-wheeler, alpha motors pvt ltd ,Big,March,South,48,132.7,332.25
643,Two-wheeler Tyres Swift,Two-wheeler, ALPHA MOTORS PVT LTD ,Big,March,West,25,98.83,146.45
644,Two-wheeler Tyres Swift,Two-wheeler,ALPHA MOTORS PVT LTD,Big,March,South,14,99.99,79.81
645,Two-wheeler Tyres Swift,Two-wheeler, Alpha Motors Pvt Ltd ,Big,March,South,25,95.05,136.88
646,Two-wheeler Tyres Swift,Two-wheeler, Bravo Auto Corp ,Medium,March,East,41,106.45,247.01
647,Two-wheeler Tyres Swift,Two-wheeler, BRAVO AUTO CORP ,Medium,March,South,97,81.02,442.77
648,Two-wheeler Tyres Swift,Two-wheeler,Bravo Auto Corp,Medium,March,East,59,82.8,268.38
649,Two-wheeler Tyres Swift,Two-wheeler, CHARLIE TRANSPORT LTD ,Big,March,Central,96,82.07,414.23
650,Two-wheeler Tyres Swift,Two-wheeler, Charlie Transport Ltd ,Big,March,East,49,97.66,285.89
651,Two-wheeler Tyres Swift,Two-wheeler,Charlie Transport Ltd,Big,March,East,48,120.12,293.91
652,Two-wheeler Tyres Swift,Two-wheeler, DELTA VEHICLES PVT LTD ,Big,March,East,66,114.77,382.09
653,Two-wheeler Tyres Swift,Two-wheeler,DELTA VEHICLES PVT LTD ,Big,March,Central,36,114.58,243.86
654,Two-wheeler Tyres Swift,Two-wheeler,DELTA VEHICLES PVT LTD ,Big,March,North,84,113.76,559.74
655,Two-wheeler Tyres Swift,Two-wheeler, ECHO MOTORS LTD ,Medium,March,Central,53,102.42,318.72
656,Two-wheeler Tyres Swift,Two-wheeler, ECHO MOTORS LTD,Medium,March,South,92,99.98,545.03
657,Two-wheeler Tyres Swift,Two-wheeler,echo motors ltd ,Medium,March,North,69,119.76,462.0
658,Two-wheeler Tyres Swift,Two-wheeler, FOXTROT AUTO LTD ,Small,March,Central,90,102.55,466.03
659,Two-wheeler Tyres Swift,Two-wheeler,FOXTROT AUTO LTD,Small,March,East,82,145.1,640.23
660,Two-wheeler Tyres Swift,Two-wheeler,foxtrot auto ltd ,Small,March,East,24,146.59,198.88
661,Two-wheeler Tyres Swift,Two-wheeler, Foxtrot Auto Ltd ,Small,March,North,77,98.9,405.97
662,Two-wheeler Tyres Swift,Two-wheeler, foxtrot auto ltd,Small,March,West,100,144.02,738.26
663,Two-wheeler Tyres Swift,Two-wheeler, golf motor company,Small,March,South,34,103.35,176.03
664,Two-wheeler Tyres Swift,Two-wheeler,golf motor company ,Small,March,West,50,81.91,212.99
665,Two-wheeler Tyres Swift,Two-wheeler, Golf Motor Company,Small,March,North,74,110.26,424.53
666,Two-wheeler Tyres Swift,Two-wheeler,Golf Motor Company ,Small,March,North,30,106.17,186.44
667,Two-wheeler Tyres Swift,Two-wheeler,HOTEL WHEELS INC ,Medium,March,Central,73,98.83,398.69
668,Two-wheeler Tyres Swift,Two-wheeler, India Tyres Co ,Medium,March,South,77,113.74,462.0
669,Two-wheeler Tyres Swift,Two-wheeler,INDIA TYRES CO ,Medium,March,South,79,146.84,617.97
670,Two-wheeler Tyres Swift,Two-wheeler, juliet automotive pvt ltd,Small,March,North,84,94.16,466.1
671,Two-wheeler Tyres Swift,Two-wheeler,Juliet Automotive Pvt Ltd,Small,March,East,36,107.16,213.13
672,Two-wheeler Tyres Swift,Two-wheeler, juliet automotive pvt ltd ,Small,March,South,73,129.41,558.54
673,Two-wheeler Tyres Swift,Two-wheeler, Juliet Automotive Pvt Ltd,Small,March,South,34,113.4,224.3
674,Two-wheeler Tyres Swift,Two-wheeler,Juliet Automotive Pvt Ltd,Small,March,West,76,132.89,601.12
675,Two-wheeler Tyres Cruiser,Two-wheeler, alpha motors pvt ltd ,Big,March,South,66,92.44,317.95
676,Two-wheeler Tyres Cruiser,Two-wheeler, ALPHA MOTORS PVT LTD,Big,March,North,25,91.41,133.0
677,Two-wheeler Tyres Cruiser,Two-wheeler,BRAVO AUTO CORP ,Medium,March,East,99,135.48,800.02
678,Two-wheeler Tyres Cruiser,Two-wheeler,CHARLIE TRANSPORT LTD,Big,March,East,66,113.59,433.64
679,Two-wheeler Tyres Cruiser,Two-wheeler, charlie transport ltd ,Big,March,West,16,84.56,75.88
680,Two-wheeler Tyres Cruiser,Two-wheeler,charlie transport ltd ,Big,March,South,39,107.4,249.88
681,Two-wheeler Tyres Cruiser,Two-wheeler, CHARLIE TRANSPORT LTD,Big,March,Central,38,124.0,271.15
682,Two-wheeler Tyres Cruiser,Two-wheeler, Charlie Transport Ltd ,Big,March,East,47,122.23,317.37
683,Two-wheeler Tyres Cruiser,Two-wheeler,DELTA VEHICLES PVT LTD,Big,March,South,95,103.73,583.17
684,Two-wheeler Tyres Cruiser,Two-wheeler, delta vehicles pvt ltd,Big,March,East,93,91.89,433.84
685,Two-wheeler Tyres Cruiser,Two-wheeler, delta vehicles pvt ltd ,Big,March,Central,76,137.12,539.55
686,Two-wheeler Tyres Cruiser,Two-wheeler,DELTA VEHICLES PVT LTD ,Big,March,Central,95,149.72,718.19
687,Two-wheeler Tyres Cruiser,Two-wheeler, echo motors ltd,Medium,March,North,85,126.2,636.76
688,Two-wheeler Tyres Cruiser,Two-wheeler,ECHO MOTORS LTD,Medium,March,East,35,93.83,192.14
689,Two-wheeler Tyres Cruiser,Two-wheeler, echo motors ltd ,Medium,March,West,91,100.44,462.35
690,Two-wheeler Tyres Cruiser,Two-wheeler, Echo Motors Ltd ,Medium,March,South,74,114.41,445.33
691,Two-wheeler Tyres Cruiser,Two-wheeler,FOXTROT AUTO LTD ,Small,March,East,70,110.91,388.5
692,Two-wheeler Tyres Cruiser,Two-wheeler,Golf Motor Company ,Small,March,North,89,144.29,749.42
693,Two-wheeler Tyres Cruiser,Two-wheeler,golf motor company,Small,March,Central,30,146.09,220.6
694,Two-wheeler Tyres Cruiser,Two-wheeler,Golf Motor Company,Small,March,South,92,97.12,490.85
695,Two-wheeler Tyres Cruiser,Two-wheeler,golf motor company,Small,March,South,53,115.37,318.65
696,Two-wheeler Tyres Cruiser,Two-wheeler,golf motor company ,Small,March,East,38,131.91,275.23
697,Two-wheeler Tyres Cruiser,Two-wheeler,Hotel Wheels Inc ,Medium,March,South,17,114.58,107.2
698,Two-wheeler Tyres Cruiser,Two-wheeler, HOTEL WHEELS INC ,Medium,March,Central,57,105.34,317.35
699,Two-wheeler Tyres Cruiser,Two-wheeler,India Tyres Co ,Medium,March,West,11,116.85,64.37
700,Two-wheeler Tyres Cruiser,Two-wheeler, juliet automotive pvt ltd ,Small,March,West,92,87.41,462.45
701,Two-wheeler Tyres Cruiser,Two-wheeler,Juliet Automotive Pvt Ltd,Small,March,North,80,83.64,356.41
702,Two-wheeler Tyres Cruiser,Two-wheeler, Juliet Automotive Pvt Ltd ,Small,March,South,44,147.11,341.03
703,Two-wheeler Tyres Cruiser,Two-wheeler,JULIET AUTOMOTIVE PVT LTD ,Small,March,South,73,98.42,379.18
704,Two-wheeler Tyres Cruiser,Two-wheeler,Juliet Automotive Pvt Ltd,Small,March,West,81,110.89,489.99
705,Car Tyres Rapid,Car, alpha motors pvt ltd,Big,April,North,66,103.37,349.11
706,Car Tyres Rapid,Car,bravo auto corp,Medium,April,North,15,122.76,105.54
707,Car Tyres Rapid,Car,BRAVO AUTO CORP,Medium,April,East,89,142.41,718.88
708,Car Tyres Rapid,Car,Bravo Auto Corp ,Medium,April,Central,37,100.61,206.34
709,Car Tyres Rapid,Car, BRAVO AUTO CORP,Medium,April,North,26,130.41,198.35
710,Car Tyres Rapid,Car,Charlie Transport Ltd ,Big,April,South,21,158.88,166.87
711,Car Tyres Rapid,Car, charlie transport ltd ,Big,April,Central,18,143.58,140.71
712,Car Tyres Rapid,Car,DELTA VEHICLES PVT LTD ,Big,April,West,13,154.12,109.93
713,Car Tyres Rapid,Car, DELTA VEHICLES PVT LTD ,Big,April,North,11,173.45,110.27
714,Car Tyres Rapid,Car,Delta Vehicles Pvt Ltd ,Big,April,East,82,102.46,435.9
715,Car Tyres Rapid,Car,ECHO MOTORS LTD ,Medium,April,Central,11,117.31,76.0
716,Car Tyres Rapid,Car, Echo Motors Ltd,Medium,April,Central,65,133.93,478.86
717,Car Tyres Rapid,Car, ECHO MOTORS LTD ,Medium,April,West,35,132.24,268.81
718,Car Tyres Rapid,Car,foxtrot auto ltd ,Small,April,West,26,114.5,150.69
719,Car Tyres Rapid,Car,Golf Motor Company,Small,April,East,43,161.78,353.19
720,Car Tyres Rapid,Car, GOLF MOTOR COMPANY ,Small,April,East,85,180.08,828.81
721,Car Tyres Rapid,Car,GOLF MOTOR COMPANY ,Small,April,Central,76,169.27,717.57
722,Car Tyres Rapid,Car, GOLF MOTOR COMPANY,Small,April,North,26,116.59,178.4
723,Car Tyres Rapid,Car,Hotel Wheels Inc ,Medium,April,East,98,149.82,880.87
724,Car Tyres Rapid,Car,india tyres co,Medium,April,West,12,143.39,89.13
725,Car Tyres Rapid,Car, India Tyres Co ,Medium,April,North,22,134.47,165.71
726,Car Tyres Rapid,Car,INDIA TYRES CO,Medium,April,East,80,158.08,682.39
727,Car Tyres Rapid,Car, juliet automotive pvt ltd ,Small,April,East,82,155.85,667.12
728,Car Tyres Rapid,Car,Juliet Automotive Pvt Ltd,Small,April,North,77,114.33,500.38
729,Car Tyres Rapid,Car, JULIET AUTOMOTIVE PVT LTD,Small,April,West,16,166.63,140.62
730,Car Tyres Gripper,Car,Alpha Motors Pvt Ltd,Big,April,South,100,131.9,759.52
731,Car Tyres Gripper,Car,Alpha Motors Pvt Ltd ,Big,April,North,95,153.17,765.19
732,Car Tyres Gripper,Car,ALPHA MOTORS PVT LTD,Big,April,East,71,180.16,703.24
733,Car Tyres Gripper,Car, ALPHA MOTORS PVT LTD ,Big,April,South,72,143.42,612.99
734,Car Tyres Gripper,Car, alpha motors pvt ltd,Big,April,North,65,136.12,510.01
735,Car Tyres Gripper,Car, BRAVO AUTO CORP ,Medium,April,South,12,101.03,60.65
736,Car Tyres Gripper,Car,BRAVO AUTO CORP ,Medium,April,West,46,138.18,344.51
737,Car Tyres Gripper,Car, bravo auto corp,Medium,April,South,75,190.85,717.57
738,Car Tyres Gripper,Car, Charlie Transport Ltd ,Big,April,East,57,130.1,438.36
739,Car Tyres Gripper,Car, charlie transport ltd ,Big,April,North,31,187.66,306.25
740,Car Tyres Gripper,Car,Delta Vehicles Pvt Ltd,Big,April,West,87,153.39,727.53
741,Car Tyres Gripper,Car,Delta Vehicles Pvt Ltd ,Big,April,East,93,132.41,631.44
742,Car Tyres Gripper,Car,Delta Vehicles Pvt Ltd,Big,April,West,75,146.51,553.27
743,Car Tyres Gripper,Car,Echo Motors Ltd,Medium,April,South,33,171.82,338.2
744,Car Tyres Gripper,Car, ECHO MOTORS LTD,Medium,April,South,29,145.37,215.22
745,Car Tyres Gripper,Car, echo motors ltd,Medium,April,Central,39,154.96,342.58
746,Car Tyres Gripper,Car,Echo Motors Ltd ,Medium,April,North,48,115.95,305.89
747,Car Tyres Gripper,Car,Echo Motors Ltd ,Medium,April,East,99,100.56,573.85
748,Car Tyres Gripper,Car,foxtrot auto ltd,Small,April,South,13,184.52,137.34
749,Car Tyres Gripper,Car, golf motor company,Small,April,West,55,113.24,348.97
750,Car Tyres Gripper,Car,golf motor company ,Small,April,North,87,153.23,734.75
751,Car Tyres Gripper,Car,Golf Motor Company,Small,April,East,34,101.57,202.83
752,Car Tyres Gripper,Car, GOLF MOTOR COMPANY,Small,April,East,97,116.74,594.12
753,Car Tyres Gripper,Car,HOTEL WHEELS INC ,Medium,April,East,24,157.04,221.19
754,Car Tyres Gripper,Car, hotel wheels inc,Medium,April,North,48,186.7,500.48
755,Car Tyres Gripper,Car, hotel wheels inc,Medium,April,South,97,118.06,637.64
756,Car Tyres Gripper,Car, hotel wheels inc,Medium,April,East,18,180.73,171.04
757,Car Tyres Gripper,Car,hotel wheels inc ,Medium,April,Central,34,147.24,272.56
758,Car Tyres Gripper,Car, INDIA TYRES CO,Medium,April,Central,69,106.84,396.47
759,Car Tyres Gripper,Car, india tyres co,Medium,April,Central,14,102.89,72.54
760,Car Tyres Gripper,Car, India Tyres Co,Medium,April,East,84,119.06,573.35
761,Car Tyres Gripper,Car,INDIA TYRES CO,Medium,April,West,69,176.05,632.69
762,Car Tyres Gripper,Car,Juliet Automotive Pvt Ltd ,Small,April,Central,26,139.6,187.49
763,Car Tyres Gripper,Car, juliet automotive pvt ltd ,Small,April,North,45,126.45,291.57
764,Car Tyres Gripper,Car, juliet automotive pvt ltd,Small,April,South,66,130.91,455.06
765,Truck Tyres HeavyDuty,Truck, alpha motors pvt ltd ,Big,April,North,90,309.62,1755.47
766,Truck Tyres HeavyDuty,Truck,Alpha Motors Pvt Ltd,Big,April,North,72,370.67,1652.65
767,Truck Tyres HeavyDuty,Truck, bravo auto corp,Medium,April,West,57,336.01,1233.25
768,Truck Tyres HeavyDuty,Truck, bravo auto corp ,Medium,April,North,62,316.05,1298.1
769,Truck Tyres HeavyDuty,Truck,charlie transport ltd ,Big,April,East,93,228.43,1454.85
770,Truck Tyres HeavyDuty,Truck, charlie transport ltd,Big,April,Central,56,241.78,840.02
771,Truck Tyres HeavyDuty,Truck, charlie transport ltd ,Big,April,West,61,245.68,936.14
772,Truck Tyres HeavyDuty,Truck, Delta Vehicles Pvt Ltd,Big,April,East,85,307.73,1593.28
773,Truck Tyres HeavyDuty,Truck, Delta Vehicles Pvt Ltd,Big,April,South,28,375.57,693.37
774,Truck Tyres HeavyDuty,Truck,DELTA VEHICLES PVT LTD,Big,April,East,28,379.88,643.57
775,Truck Tyres HeavyDuty,Truck, delta vehicles pvt ltd ,Big,April,Central,20,242.73,293.91
776,Truck Tyres HeavyDuty,Truck,echo motors ltd,Medium,April,South,35,259.96,553.21
777,Truck Tyres HeavyDuty,Truck,echo motors ltd,Medium,April,West,40,281.36,778.06
778,Truck Tyres HeavyDuty,Truck,ECHO MOTORS LTD,Medium,April,North,82,210.29,1148.69
779,Truck Tyres HeavyDuty,Truck,Echo Motors Ltd ,Medium,April,South,90,343.87,1904.41
780,Truck Tyres HeavyDuty,Truck,Echo Motors Ltd ,Medium,April,North,87,296.14,1753.51
781,Truck Tyres HeavyDuty,Truck,Foxtrot Auto Ltd ,Small,April,West,80,383.53,2104.87
782,Truck Tyres HeavyDuty,Truck,Foxtrot Auto Ltd,Small,April,South,36,359.51,840.88
783,Truck Tyres HeavyDuty,Truck, FOXTROT AUTO LTD,Small,April,East,16,242.26,254.63
784,Truck Tyres HeavyDuty,Truck, Foxtrot Auto Ltd ,Small,April,South,77,267.1,1377.89
785,Truck Tyres HeavyDuty,Truck,Golf Motor Company ,Small,April,West,58,378.35,1409.28
786,Truck Tyres HeavyDuty,Truck,golf motor company ,Small,April,North,50,257.66,839.25
787,Truck Tyres HeavyDuty,Truck, golf motor company ,Small,April,East,16,283.87,303.2
788,Truck Tyres HeavyDuty,Truck, golf motor company,Small,April,South,66,394.6,1808.85
789,Truck Tyres HeavyDuty,Truck, Golf Motor Company,Small,April,South,43,222.68,642.85
790,Truck Tyres HeavyDuty,Truck,hotel wheels inc,Medium,April,West,37,385.63,921.85
791,Truck Tyres HeavyDuty,Truck,Hotel Wheels Inc ,Medium,April,North,43,393.46,1099.11
792,Truck Tyres HeavyDuty,Truck,Hotel Wheels Inc ,Medium,April,East,96,333.97,2063.21
793,Truck Tyres HeavyDuty,Truck,HOTEL WHEELS INC,Medium,April,West,31,204.61,443.61
794,Truck Tyres HeavyDuty,Truck, HOTEL WHEELS INC ,Medium,April,South,84,332.1,1889.78
795,Truck Tyres HeavyDuty,Truck, India Tyres Co ,Medium,April,West,47,364.54,1048.93
796,Truck Tyres HeavyDuty,Truck,India Tyres Co,Medium,April,Central,73,346.51,1665.24
797,Truck Tyres HeavyDuty,Truck,INDIA TYRES CO,Medium,April,South,69,270.99,1232.75
798,Truck Tyres HeavyDuty,Truck,india tyres co ,Medium,April,West,89,372.01,2278.23
799,Truck Tyres HeavyDuty,Truck,juliet automotive pvt ltd ,Small,April,West,32,284.62,613.31
800,Truck Tyres HeavyDuty,Truck,JULIET AUTOMOTIVE PVT LTD,Small,April,West,20,234.3,306.94
801,Truck Tyres HeavyDuty,Truck,juliet automotive pvt ltd,Small,April,Central,32,224.73,439.42
802,Truck Tyres HeavyDuty,Truck,Juliet Automotive Pvt Ltd ,Small,April,West,29,386.81,766.22
803,Truck Tyres LongHaul,Truck, Alpha Motors Pvt Ltd ,Big,April,South,80,319.51,1656.55
804,Truck Tyres LongHaul,Truck, alpha motors pvt ltd ,Big,April,West,19,241.67,317.08
805,Truck Tyres LongHaul,Truck, alpha motors pvt ltd ,Big,April,West,70,378.73,1821.06
806,Truck Tyres LongHaul,Truck, Bravo Auto Corp ,Medium,April,Central,82,336.14,1681.09
807,Truck Tyres LongHaul,Truck,Bravo Auto Corp ,Medium,April,Central,53,299.18,1025.66
808,Truck Tyres LongHaul,Truck, BRAVO AUTO CORP,Medium,April,North,41,265.07,744.44
809,Truck Tyres LongHaul,Truck,bravo auto corp,Medium,April,East,83,316.4,1800.61
810,Truck Tyres LongHaul,Truck,Charlie Transport Ltd,Big,April,North,33,399.98,879.99
811,Truck Tyres LongHaul,Truck, Charlie Transport Ltd ,Big,April,North,71,210.49,966.1
812,Truck Tyres LongHaul,Truck,Charlie Transport Ltd ,Big,April,South,88,364.22,1956.89
813,Truck Tyres LongHaul,Truck, Delta Vehicles Pvt Ltd ,Big,April,North,68,283.61,1289.54
814,Truck Tyres LongHaul,Truck, ECHO MOTORS LTD ,Medium,April,East,86,322.77,1772.43
815,Truck Tyres LongHaul,Truck, echo motors ltd,Medium,April,South,81,387.1,2066.69
816,Truck Tyres LongHaul,Truck,echo motors ltd ,Medium,April,North,13,211.32,178.31
817,Truck Tyres LongHaul,Truck,Foxtrot Auto Ltd,Small,April,Central,100,328.78,2249.77
818,Truck Tyres LongHaul,Truck,FOXTROT AUTO LTD ,Small,April,Central,18,242.16,292.41
819,Truck Tyres LongHaul,Truck, Foxtrot Auto Ltd ,Small,April,Central,20,319.11,404.15
820,Truck Tyres LongHaul,Truck, golf motor company,Small,April,East,60,323.06,1219.01
821,Truck Tyres LongHaul,Truck,golf motor company ,Small,April,West,70,227.94,1028.94
